Timestamp,Total Requests,Concurrent Requests,Average Latency,Max Latency,Min Latency,Avg. Throughput req/s,Time Elapsed
2024-01-09 08:59:04.896981668 +0000 UTC m=+15.318057883,1000,143,1.705778ms,5.327583ms,479.25µs,586.2427371281317,13.076625ms
2024-01-09 08:59:04.91123771 +0000 UTC m=+15.332313924,1000,144,1.704918ms,4.085542ms,505.833µs,586.5384139893714,13.533ms
2024-01-09 08:59:04.925036335 +0000 UTC m=+15.346112549,1000,145,1.681452ms,3.820917ms,485.708µs,594.7239662813112,13.096083ms
2024-01-09 08:59:04.939889876 +0000 UTC m=+15.360966091,1000,146,1.74325ms,4.292583ms,301.083µs,573.6409788106236,14.187208ms
2024-01-09 08:59:04.957084376 +0000 UTC m=+15.378160591,1000,147,2.209982ms,4.480917ms,265.458µs,452.4922874510885,16.370334ms
2024-01-09 08:59:04.981067168 +0000 UTC m=+15.402143383,1000,148,2.905632ms,9.060291ms,680.5µs,344.1591152764949,23.253375ms
2024-01-09 08:59:05.090475418 +0000 UTC m=+15.511551633,1000,149,15.053764ms,50.911292ms,623.542µs,66.42856617677644,107.288167ms
2024-01-09 08:59:05.118908043 +0000 UTC m=+15.539984258,1000,150,2.309024ms,5.130833ms,578.75µs,433.0832495263832,18.179791ms
2024-01-09 08:59:05.13524021 +0000 UTC m=+15.556316424,1000,151,2.141096ms,6.996166ms,765.708µs,467.05031945356797,15.558083ms
2024-01-09 08:59:05.150314293 +0000 UTC m=+15.571390466,1000,152,2.002114ms,6.687417ms,352.25µs,499.4719727151328,14.315667ms
2024-01-09 08:59:05.168766543 +0000 UTC m=+15.589842758,1000,153,2.356317ms,6.314458ms,558.916µs,424.3909823572397,17.586208ms
2024-01-09 08:59:05.184020335 +0000 UTC m=+15.605096549,1000,154,2.047757ms,4.270667ms,527.083µs,488.3390194568359,14.456292ms
2024-01-09 08:59:05.199783126 +0000 UTC m=+15.620859341,1000,155,2.18798ms,4.008041ms,535µs,457.04240475903345,15.0845ms
2024-01-09 08:59:05.222057418 +0000 UTC m=+15.643133633,1000,156,3.111208ms,8.178959ms,456.583µs,321.4185095713593,20.897541ms
2024-01-09 08:59:05.239196751 +0000 UTC m=+15.660272966,1000,157,2.349487ms,3.790333ms,520.542µs,425.62466176751997,16.50925ms
2024-01-09 08:59:05.256373752 +0000 UTC m=+15.677449966,1000,158,2.452488ms,6.314875ms,776.417µs,407.74909191922484,16.501667ms
2024-01-09 08:59:05.276127252 +0000 UTC m=+15.697203466,1000,159,2.538557ms,6.044458ms,265.75µs,393.92450084772753,18.30275ms
2024-01-09 08:59:05.297544168 +0000 UTC m=+15.718620341,1000,160,3.113512ms,9.282125ms,551.542µs,321.1806211132042,20.559709ms
2024-01-09 08:59:05.317670627 +0000 UTC m=+15.738746841,1000,161,2.727384ms,6.443667ms,609.5µs,366.65165861209846,18.701792ms
2024-01-09 08:59:05.334327502 +0000 UTC m=+15.755403675,1000,162,2.239944ms,6.876625ms,740.167µs,446.43955922291946,15.669541ms
2024-01-09 08:59:05.35388421 +0000 UTC m=+15.774960425,1000,163,2.653498ms,6.285083ms,761.083µs,376.8609793218322,18.101542ms
2024-01-09 08:59:05.371042668 +0000 UTC m=+15.792118883,1000,164,2.332434ms,4.93725ms,404.292µs,428.7365798006584,16.086625ms
2024-01-09 08:59:05.398470252 +0000 UTC m=+15.819546425,1000,165,4.111582ms,14.408875ms,580.25µs,243.21534913778615,26.76575ms
2024-01-09 08:59:05.417426627 +0000 UTC m=+15.838502841,1000,166,2.760534ms,5.686917ms,1.108ms,362.2486240651647,18.300917ms
2024-01-09 08:59:05.435460335 +0000 UTC m=+15.856536591,1000,167,2.674959ms,6.7385ms,667.5µs,373.8374239302152,16.897791ms
2024-01-09 08:59:05.458151418 +0000 UTC m=+15.879227591,1000,168,3.209035ms,10.623584ms,662.708µs,311.62011955806975,21.290417ms
2024-01-09 08:59:05.473499877 +0000 UTC m=+15.894576091,1000,169,2.265893ms,4.864583ms,357.167µs,441.3270897477734,14.453ms
2024-01-09 08:59:05.491581877 +0000 UTC m=+15.912658091,1000,170,2.5191ms,4.916959ms,754.542µs,396.9670674405954,17.027792ms
2024-01-09 08:59:05.508536002 +0000 UTC m=+15.929612216,1000,171,2.585234ms,6.9355ms,340.375µs,386.8121371597714,16.228667ms
2024-01-09 08:59:05.530113127 +0000 UTC m=+15.951189341,1000,172,3.194916ms,7.581625ms,758.417µs,312.99718007725886,20.211458ms
2024-01-09 08:59:05.550803752 +0000 UTC m=+15.971880008,1000,173,3.04542ms,8.591584ms,147.125µs,328.3618514977472,19.564583ms
2024-01-09 08:59:05.569568335 +0000 UTC m=+15.990644550,1000,174,2.764033ms,5.252042ms,751.583µs,361.790119188694,17.276875ms
2024-01-09 08:59:05.587401168 +0000 UTC m=+16.008477341,1000,175,2.670328ms,6.508917ms,382µs,374.48582548475423,16.648125ms
2024-01-09 08:59:05.603966627 +0000 UTC m=+16.025042841,1000,176,2.571768ms,4.988125ms,814µs,388.8374313961385,15.744083ms
2024-01-09 08:59:05.622321377 +0000 UTC m=+16.043397550,1000,177,2.58955ms,5.485583ms,827µs,386.1673779399931,17.6845ms
2024-01-09 08:59:05.640055502 +0000 UTC m=+16.061131716,1000,178,2.677646ms,6.658916ms,653.625µs,373.46229277105357,16.872916ms
2024-01-09 08:59:05.663267168 +0000 UTC m=+16.084343466,1000,179,3.614256ms,7.5875ms,949.709µs,276.6820496887571,21.9775ms
2024-01-09 08:59:05.680062918 +0000 UTC m=+16.101139133,1000,180,2.632358ms,6.313916ms,385.875µs,379.88739652071035,15.874375ms
2024-01-09 08:59:05.702992252 +0000 UTC m=+16.124068466,1000,181,3.721776ms,7.690583ms,866.417µs,268.6888669417135,22.147709ms
2024-01-09 08:59:05.720193877 +0000 UTC m=+16.141270091,1000,182,2.816413ms,6.532375ms,730.542µs,355.06144636580973,16.553417ms
2024-01-09 08:59:05.745958085 +0000 UTC m=+16.167034300,1000,183,3.286688ms,12.531458ms,562.208µs,304.2575908390391,24.446209ms
2024-01-09 08:59:05.766944377 +0000 UTC m=+16.188020591,1000,184,2.951696ms,6.205375ms,535.084µs,338.78826665814694,19.312084ms
2024-01-09 08:59:05.78653346 +0000 UTC m=+16.207609675,1000,185,3.068271ms,5.814917ms,1.011666ms,325.91636541318024,18.444792ms
2024-01-09 08:59:05.803561335 +0000 UTC m=+16.224637550,1000,186,2.65711ms,6.229208ms,714.208µs,376.3486301681753,16.17275ms
2024-01-09 08:59:05.824671877 +0000 UTC m=+16.245748091,1000,187,2.830162ms,8.145042ms,510.5µs,353.33660731500305,19.987709ms
