id,Time,Production_of_CHP,Production_of_PV,Grid_Reference_SMARD,Total_Load,Feed,Brown Coal,Hard Coal,Other conventional fuel,Natural Gas,Biomass,Hydropower,WindOffshore,WindOnshore,Photovoltaic,Other Renewables,Pumped Storage,EVSE_cluster,Haus_Harbig,Haus_Fleming
184,2020-01-02 22:00:00+00:00,430.0,0.0,0.0,391.0,-39.0,1585,38,245,176,290,34,231,1661,0,19,15,5.813,27.5,55.0
185,2020-01-02 22:15:00+00:00,429.0,0.0,0.0,372.0,-58.0,1599,38,245,174,290,34,235,1665,0,19,22,5.603,27.5,54.5
186,2020-01-02 22:30:00+00:00,430.0,0.0,0.0,366.0,-63.0,1599,38,244,170,281,33,239,1656,0,19,19,5.684,27.5,53.0
187,2020-01-02 22:45:00+00:00,429.0,0.0,0.0,356.0,-73.0,1606,38,239,157,282,33,239,1655,0,19,30,4.538,27.5,52.0
188,2020-01-02 23:00:00+00:00,430.0,0.0,0.0,353.0,-77.0,1612,38,245,160,285,34,237,1642,0,19,40,3.811,28.0,52.0
189,2020-01-02 23:15:00+00:00,430.0,0.0,0.0,358.0,-72.0,1610,38,246,160,285,33,247,1638,0,19,20,3.763,27.5,45.0
190,2020-01-02 23:30:00+00:00,430.0,0.0,0.0,346.0,-84.0,1610,38,246,156,281,33,251,1570,0,19,41,2.578,26.0,34.0
191,2020-01-02 23:45:00+00:00,429.0,0.0,0.0,353.0,-76.0,1543,38,246,149,281,33,252,1570,0,19,43,1.795,27.0,29.5
192,2020-01-03 00:00:00+00:00,430.0,0.0,0.0,324.0,-106.0,1461,38,244,146,282,33,253,1520,0,19,45,1.802,27.5,29.5
193,2020-01-03 00:15:00+00:00,430.0,0.0,0.0,328.0,-101.0,1286,38,247,146,285,33,255,1469,0,19,34,1.087,25.5,30.0
194,2020-01-03 00:30:00+00:00,430.0,0.0,0.0,330.0,-99.0,1248,38,246,145,286,34,256,1452,0,19,6,0.978,25.0,30.0
195,2020-01-03 00:45:00+00:00,430.0,0.0,0.0,318.0,-112.0,1208,38,246,144,288,34,254,1465,0,19,5,0.525,25.5,29.5
196,2020-01-03 01:00:00+00:00,429.0,0.0,0.0,318.0,-111.0,1154,38,247,141,287,34,245,1488,0,19,0,1.213,26.5,29.5
197,2020-01-03 01:15:00+00:00,429.0,0.0,0.0,311.0,-118.0,1125,38,245,140,288,34,246,1530,0,19,0,0.99,26.5,29.5
198,2020-01-03 01:30:00+00:00,430.0,0.0,0.0,313.0,-117.0,1129,38,246,140,290,34,252,1557,0,19,0,0.586,26.0,29.5
199,2020-01-03 01:45:00+00:00,430.0,0.0,0.0,306.0,-123.0,1116,38,245,140,290,34,249,1615,0,19,0,0.586,26.0,30.0
200,2020-01-03 02:00:00+00:00,429.0,0.0,0.0,309.0,-121.0,1072,38,247,137,290,34,249,1642,0,19,0,0.487,26.0,29.0
201,2020-01-03 02:15:00+00:00,430.0,0.0,0.0,300.0,-130.0,1050,38,246,137,285,33,252,1669,0,19,0,0.373,26.0,29.0
202,2020-01-03 02:30:00+00:00,430.0,0.0,0.0,308.0,-122.0,1041,38,251,137,284,33,254,1725,0,19,0,0.354,26.0,30.0
203,2020-01-03 02:45:00+00:00,430.0,0.0,0.0,305.0,-125.0,1052,38,246,137,286,34,253,1768,0,19,0,0.362,26.0,31.5
204,2020-01-03 03:00:00+00:00,431.0,0.0,0.0,302.0,-128.0,1072,38,247,137,287,34,251,1792,0,19,0,0.362,25.0,31.5
205,2020-01-03 03:15:00+00:00,431.0,0.0,0.0,303.0,-128.0,1070,38,247,137,286,34,248,1798,0,19,0,0.364,24.0,29.5
206,2020-01-03 03:30:00+00:00,430.0,0.0,0.0,309.0,-121.0,1073,38,243,137,286,34,248,1806,0,19,0,0.354,24.5,29.5
207,2020-01-03 03:45:00+00:00,430.0,0.0,0.0,303.0,-127.0,1073,38,245,137,288,34,249,1800,0,19,0,0.341,25.5,29.5
208,2020-01-03 04:00:00+00:00,431.0,0.0,0.0,301.0,-130.0,1020,37,241,137,293,34,251,1842,0,19,0,0.338,25.0,30.0
209,2020-01-03 04:15:00+00:00,431.0,0.0,0.0,301.0,-130.0,991,37,244,137,293,34,252,1852,0,19,0,0.362,24.0,33.0
210,2020-01-03 04:30:00+00:00,430.0,0.0,0.0,303.0,-126.0,989,38,245,137,291,34,255,1897,0,19,0,0.336,24.5,36.5
211,2020-01-03 04:45:00+00:00,430.0,0.0,0.0,305.0,-126.0,982,38,245,137,291,34,256,1932,0,19,0,0.359,24.5,35.5
212,2020-01-03 05:00:00+00:00,430.0,0.0,0.0,309.0,-120.0,967,38,233,137,290,34,255,2010,0,19,0,0.355,25.0,34.0
213,2020-01-03 05:15:00+00:00,431.0,0.0,0.0,318.0,-112.0,951,38,235,136,284,33,253,2039,0,19,0,0.345,26.5,35.0
214,2020-01-03 05:30:00+00:00,430.0,0.0,0.0,335.0,-95.0,951,38,244,137,283,33,250,2086,0,19,0,0.337,28.5,43.0
215,2020-01-03 05:45:00+00:00,430.0,0.0,0.0,336.0,-94.0,951,37,242,136,283,33,248,2131,0,19,0,0.335,29.0,59.5
216,2020-01-03 06:00:00+00:00,430.0,0.0,0.0,360.0,-70.0,948,37,244,136,284,33,248,2135,0,19,0,0.348,28.0,64.0
217,2020-01-03 06:15:00+00:00,431.0,0.0,0.0,380.0,-51.0,955,38,242,136,283,33,247,2184,0,19,0,0.354,29.5,61.5
218,2020-01-03 06:30:00+00:00,429.0,0.0,0.0,403.0,-26.0,957,38,246,137,282,33,252,2195,0,19,0,0.351,30.0,64.5
219,2020-01-03 06:45:00+00:00,429.0,0.0,0.0,412.0,-16.0,952,38,247,142,284,33,253,2213,0,19,0,0.354,30.0,65.5
220,2020-01-03 07:00:00+00:00,429.0,0.0,2.45,431.0,0.0,957,38,244,154,279,33,254,2281,0,19,0,0.362,31.5,65.5
221,2020-01-03 07:15:00+00:00,429.0,0.0,7.11,436.0,0.0,991,37,244,156,283,33,255,2326,0,19,0,0.346,32.5,67.5
222,2020-01-03 07:30:00+00:00,429.0,0.0,27.6,456.0,0.0,1042,38,246,157,282,33,254,2391,0,19,0,2.444,33.5,71.5
223,2020-01-03 07:45:00+00:00,429.0,0.0,50.3,480.0,0.0,1073,38,242,158,283,33,255,2476,0,19,0,7.732,38.0,76.0
224,2020-01-03 08:00:00+00:00,428.0,0.0,92.6,521.0,0.0,1084,38,235,159,286,34,256,2471,0,19,12,7.586,41.5,78.0
225,2020-01-03 08:15:00+00:00,429.0,0.0,110.0,539.0,0.0,1086,38,240,160,290,34,257,2470,0,19,10,4.569,42.5,81.5
226,2020-01-03 08:30:00+00:00,429.0,0.0,146.0,575.0,0.0,1084,38,246,163,285,33,256,2536,0,19,10,0.344,44.5,84.5
227,2020-01-03 08:45:00+00:00,428.0,0.0,144.0,572.0,0.0,1087,37,246,166,283,33,257,2551,0,19,17,0.34,45.0,82.0
228,2020-01-03 09:00:00+00:00,429.0,0.0,113.0,541.0,0.0,1058,38,246,168,286,34,256,2543,0,19,483,13.083,43.5,83.5
229,2020-01-03 09:15:00+00:00,429.0,0.0,131.0,560.0,0.0,1081,38,246,168,284,33,256,2553,1,19,498,13.94,44.0,85.5
230,2020-01-03 09:30:00+00:00,429.0,0.0,118.0,548.0,0.0,1118,37,247,168,284,33,256,2436,10,19,527,13.746,45.0,83.0
231,2020-01-03 09:45:00+00:00,428.0,0.0,143.0,571.0,0.0,1122,38,246,168,288,34,257,2431,18,19,525,13.685,43.5,80.0
232,2020-01-03 10:00:00+00:00,429.0,0.0,153.0,582.0,0.0,1157,38,245,168,289,34,256,2345,32,19,172,19.16,44.0,81.0
233,2020-01-03 10:15:00+00:00,429.0,0.0,152.0,581.0,0.0,1171,37,247,168,281,33,256,2321,46,19,168,21.176,43.5,84.5
234,2020-01-03 10:30:00+00:00,429.0,0.0,142.0,571.0,0.0,1152,38,246,168,279,33,256,2288,61,19,168,22.357,43.5,82.5
235,2020-01-03 10:45:00+00:00,429.0,2.27,149.0,580.0,0.0,1142,38,246,168,280,33,256,2300,69,19,142,21.446,43.5,78.5
236,2020-01-03 11:00:00+00:00,428.0,1.51,154.0,584.0,0.0,1194,38,245,168,279,33,256,2297,73,19,89,18.458,44.0,83.0
237,2020-01-03 11:15:00+00:00,428.0,1.74,152.0,582.0,0.0,1188,38,246,168,284,33,255,2422,81,19,86,14.365,43.5,88.5
238,2020-01-03 11:30:00+00:00,429.0,1.07,159.0,589.0,0.0,1155,38,246,168,284,33,256,2396,89,19,70,14.518,44.0,83.0
239,2020-01-03 11:45:00+00:00,428.0,1.55,159.0,588.0,0.0,1166,38,245,168,291,34,257,2427,90,19,65,14.299,45.0,80.0
240,2020-01-03 12:00:00+00:00,428.0,1.86,164.0,594.0,0.0,1264,38,246,168,290,34,257,2439,93,19,70,14.172,43.5,82.0
241,2020-01-03 12:15:00+00:00,428.0,2.22,165.0,595.0,0.0,1266,38,245,168,292,34,256,2446,93,19,70,1.806,41.5,82.0
242,2020-01-03 12:30:00+00:00,428.0,2.08,151.0,582.0,0.0,1284,38,246,169,288,34,257,2457,100,19,70,0.543,40.5,82.5
243,2020-01-03 12:45:00+00:00,428.0,1.6,141.0,571.0,0.0,1282,37,248,168,290,34,257,2465,98,19,70,0.408,40.0,83.0
244,2020-01-03 13:00:00+00:00,428.0,0.816,151.0,580.0,0.0,1297,41,247,169,290,34,256,2445,105,19,109,0.292,38.0,82.5
245,2020-01-03 13:15:00+00:00,427.0,2.18,127.0,556.0,0.0,1303,49,247,169,285,33,256,2412,106,19,100,6.661,40.5,84.5
246,2020-01-03 13:30:00+00:00,427.0,3.46,110.0,540.0,0.0,1312,53,248,169,286,34,256,2379,100,19,129,1.274,42.0,84.0
247,2020-01-03 13:45:00+00:00,426.0,2.27,107.0,535.0,0.0,1285,57,247,168,288,34,256,2388,97,19,100,0.354,40.5,81.0
248,2020-01-03 14:00:00+00:00,425.0,2.29,117.0,544.0,0.0,1261,61,247,168,288,34,256,2407,93,19,21,8.063,39.0,82.0
249,2020-01-03 14:15:00+00:00,423.0,3.14,111.0,537.0,0.0,1251,61,246,169,285,34,255,2417,88,19,25,1.989,40.0,83.5
250,2020-01-03 14:30:00+00:00,423.0,3.59,112.0,539.0,0.0,1268,62,247,172,289,34,254,2389,80,19,24,0.254,42.5,80.5
251,2020-01-03 14:45:00+00:00,425.0,1.58,95.2,522.0,0.0,1237,63,247,175,287,34,254,2430,73,19,50,0.34,42.0,77.5
252,2020-01-03 15:00:00+00:00,422.0,0.373,102.0,524.0,0.0,1246,64,248,175,286,34,255,2426,65,19,24,0.539,41.0,82.0
253,2020-01-03 15:15:00+00:00,422.0,0.075,102.0,525.0,0.0,1247,66,246,175,289,34,255,2439,56,19,35,0.621,39.5,81.5
254,2020-01-03 15:30:00+00:00,421.0,0.0,89.5,511.0,0.0,1259,67,247,175,291,34,256,2453,45,19,35,0.554,40.0,78.5
255,2020-01-03 15:45:00+00:00,422.0,0.0,109.0,532.0,0.0,1254,68,246,175,292,34,257,2443,37,19,36,0.588,41.0,84.5
256,2020-01-03 16:00:00+00:00,421.0,0.0,109.0,529.0,0.0,1233,69,245,175,291,34,256,2477,27,19,77,0.527,37.5,81.0
257,2020-01-03 16:15:00+00:00,422.0,0.0,115.0,537.0,0.0,1228,69,247,175,290,34,254,2461,18,19,78,0.333,36.0,72.5
258,2020-01-03 16:30:00+00:00,420.0,0.0,119.0,540.0,0.0,1213,69,247,175,290,34,250,2472,10,19,77,0.328,35.0,71.0
259,2020-01-03 16:45:00+00:00,420.0,0.0,106.0,526.0,0.0,1182,70,248,175,293,34,249,2470,4,19,47,0.179,36.0,66.0
260,2020-01-03 17:00:00+00:00,422.0,0.0,90.5,513.0,0.0,1209,70,247,176,288,34,249,2478,1,19,192,0.038,36.0,66.5
261,2020-01-03 17:15:00+00:00,421.0,0.0,82.9,504.0,0.0,1221,71,248,176,295,35,232,2480,0,19,165,0.042,34.5,70.0
262,2020-01-03 17:30:00+00:00,423.0,0.0,47.5,470.0,0.0,1274,70,248,176,297,35,189,2541,0,19,207,0.034,34.5,66.5
263,2020-01-03 17:45:00+00:00,423.0,0.0,50.2,473.0,0.0,1262,70,248,175,292,34,182,2552,0,19,186,0.032,37.5,62.0
264,2020-01-03 18:00:00+00:00,424.0,0.0,52.9,476.0,0.0,1204,70,249,175,292,34,182,2499,0,19,458,0.043,36.0,60.5
265,2020-01-03 18:15:00+00:00,422.0,0.0,31.9,454.0,0.0,1167,70,247,175,298,35,185,2494,0,19,440,0.039,32.0,58.5
266,2020-01-03 18:30:00+00:00,421.0,0.0,31.1,453.0,0.0,1168,70,247,175,298,35,147,2587,0,19,421,0.05,35.5,54.5
267,2020-01-03 18:45:00+00:00,422.0,0.0,0.0,415.0,-6.7,1161,70,247,175,297,35,101,2680,0,19,423,0.32,35.0,54.5
268,2020-01-03 19:00:00+00:00,422.0,0.0,0.0,412.0,-10.0,1109,70,245,175,294,35,122,2633,0,19,426,0.343,32.5,54.5
269,2020-01-03 19:15:00+00:00,423.0,0.0,0.0,419.0,-4.4,1093,72,243,176,296,35,97,2671,0,19,424,0.334,34.0,52.5
270,2020-01-03 19:30:00+00:00,421.0,0.0,0.0,401.0,-20.0,1064,77,242,176,296,35,108,2720,0,19,413,0.331,35.0,53.5
271,2020-01-03 19:45:00+00:00,422.0,0.0,0.0,411.0,-11.0,1077,79,243,169,296,35,90,2785,0,17,442,0.338,33.5,55.5
272,2020-01-03 20:00:00+00:00,421.0,0.0,0.0,395.0,-26.0,1066,81,235,159,296,35,83,2763,0,16,427,0.35,32.5,55.0
273,2020-01-03 20:15:00+00:00,420.0,0.0,0.0,368.0,-53.0,1056,83,240,162,295,35,79,2816,0,16,446,0.325,30.5,56.0
274,2020-01-03 20:30:00+00:00,422.0,0.0,0.0,366.0,-57.0,1051,84,242,162,295,35,81,2797,0,16,444,0.342,28.5,55.5
275,2020-01-03 20:45:00+00:00,423.0,0.0,0.0,370.0,-52.0,1048,85,241,161,295,35,85,2752,0,16,444,0.346,29.0,53.0
276,2020-01-03 21:00:00+00:00,424.0,0.0,0.0,361.0,-63.0,965,85,237,148,295,35,83,2731,0,14,161,0.34,27.5,53.0
277,2020-01-03 21:15:00+00:00,424.0,0.0,0.0,356.0,-68.0,955,86,237,143,297,35,87,2751,0,14,146,0.338,25.0,53.0
278,2020-01-03 21:30:00+00:00,423.0,0.0,0.0,349.0,-74.0,956,85,237,142,295,35,121,2751,0,14,142,0.069,24.0,53.5
279,2020-01-03 21:45:00+00:00,424.0,0.0,0.0,352.0,-72.0,946,85,235,136,294,34,151,2773,0,14,130,0.043,23.0,53.5
280,2020-01-03 22:00:00+00:00,423.0,0.0,0.0,355.0,-68.0,940,85,224,125,297,35,176,2754,0,12,118,0.042,23.0,52.0
281,2020-01-03 22:15:00+00:00,422.0,0.0,0.0,333.0,-89.0,926,85,229,118,300,35,205,2695,0,11,117,0.059,23.0,51.0
282,2020-01-03 22:30:00+00:00,424.0,0.0,0.0,317.0,-107.0,920,87,230,117,300,35,209,2685,0,11,121,0.041,23.5,51.0
283,2020-01-03 22:45:00+00:00,423.0,0.0,0.0,319.0,-104.0,924,88,229,107,299,35,207,2701,0,10,119,0.32,23.5,51.0
284,2020-01-03 23:00:00+00:00,422.0,0.0,0.0,317.0,-105.0,920,87,224,95,298,35,217,2769,0,9,111,0.347,23.0,51.0
285,2020-01-03 23:15:00+00:00,424.0,0.0,0.0,318.0,-106.0,897,88,225,90,295,35,228,2792,0,9,107,0.365,23.0,46.0
286,2020-01-03 23:30:00+00:00,425.0,0.0,0.0,310.0,-115.0,902,88,225,88,294,35,216,2814,0,9,111,0.337,23.5,33.0
287,2020-01-03 23:45:00+00:00,424.0,0.0,0.0,320.0,-104.0,897,88,225,87,294,35,224,2804,0,9,111,0.33,18.0,25.5
288,2020-01-04 00:00:00+00:00,431.0,0.0,0.0,296.0,-135.0,919,87,225,85,292,34,237,2754,0,9,99,0.857,12.0,25.5
289,2020-01-04 00:15:00+00:00,432.0,0.0,0.0,309.0,-123.0,878,88,226,85,293,34,248,2762,0,9,78,0.577,12.0,25.5
290,2020-01-04 00:30:00+00:00,434.0,0.0,0.0,288.0,-146.0,858,88,225,84,293,34,253,2720,0,9,109,0.592,13.0,28.0
291,2020-01-04 00:45:00+00:00,432.0,0.0,0.0,280.0,-152.0,811,87,224,82,294,35,256,2725,0,8,111,0.589,13.0,27.5
292,2020-01-04 01:00:00+00:00,429.0,0.0,0.0,277.0,-152.0,804,81,221,70,293,34,257,2733,0,7,42,0.464,13.0,26.0
293,2020-01-04 01:15:00+00:00,427.0,0.0,0.0,287.0,-140.0,800,78,220,67,290,34,257,2736,0,7,69,0.557,14.0,27.0
294,2020-01-04 01:30:00+00:00,430.0,0.0,0.0,281.0,-149.0,804,78,216,57,292,34,257,2758,0,5,59,0.661,15.0,28.0
295,2020-01-04 01:45:00+00:00,430.0,0.0,0.0,279.0,-151.0,793,78,216,57,289,34,256,2750,0,5,34,0.679,16.0,29.0
296,2020-01-04 02:00:00+00:00,431.0,0.0,0.0,284.0,-147.0,800,78,218,57,285,34,256,2699,0,5,20,0.521,16.0,29.5
297,2020-01-04 02:15:00+00:00,431.0,0.0,0.0,273.0,-158.0,791,77,218,57,276,32,258,2673,0,5,40,0.631,16.0,28.0
298,2020-01-04 02:30:00+00:00,431.0,0.0,0.0,287.0,-144.0,795,78,218,59,284,33,257,2619,0,6,23,0.649,16.0,26.5
299,2020-01-04 02:45:00+00:00,431.0,0.0,0.0,290.0,-141.0,812,78,224,77,281,33,256,2546,0,9,12,0.615,16.0,27.5
300,2020-01-04 03:00:00+00:00,431.0,0.0,0.0,287.0,-144.0,843,78,228,86,290,34,257,2524,0,10,0,0.603,16.0,26.5
301,2020-01-04 03:15:00+00:00,430.0,0.0,0.0,285.0,-145.0,845,77,228,86,291,34,257,2460,0,10,0,0.644,15.0,26.5
302,2020-01-04 03:30:00+00:00,431.0,0.0,0.0,285.0,-146.0,847,78,226,86,290,34,257,2407,0,10,0,0.578,15.0,29.0
303,2020-01-04 03:45:00+00:00,430.0,0.0,0.0,284.0,-146.0,869,78,228,86,290,34,257,2362,0,10,0,0.664,15.0,29.0
304,2020-01-04 04:00:00+00:00,432.0,0.0,0.0,287.0,-144.0,916,77,227,86,292,34,257,2327,0,10,0,0.521,15.0,27.0
305,2020-01-04 04:15:00+00:00,432.0,0.0,0.0,289.0,-143.0,910,77,227,86,289,34,257,2349,0,10,0,0.626,15.0,26.0
306,2020-01-04 04:30:00+00:00,432.0,0.0,0.0,287.0,-146.0,909,78,228,86,287,34,257,2362,0,10,0,0.649,14.5,26.0
307,2020-01-04 04:45:00+00:00,434.0,0.0,0.0,283.0,-151.0,900,78,225,86,289,34,257,2383,0,10,0,0.628,14.5,28.0
308,2020-01-04 05:00:00+00:00,435.0,0.0,0.0,289.0,-145.0,853,78,226,86,288,34,257,2410,0,10,0,0.57,15.0,29.5
309,2020-01-04 05:15:00+00:00,434.0,0.0,0.0,282.0,-152.0,851,77,228,86,289,34,257,2446,0,10,0,0.64,15.0,29.5
310,2020-01-04 05:30:00+00:00,427.0,0.0,0.0,288.0,-139.0,845,78,230,86,291,34,258,2478,0,10,0,0.503,14.0,30.5
311,2020-01-04 05:45:00+00:00,428.0,0.0,0.0,296.0,-132.0,850,78,233,93,290,34,257,2545,0,11,0,0.621,14.0,29.5
312,2020-01-04 06:00:00+00:00,431.0,0.0,0.0,289.0,-141.0,885,77,238,108,295,35,257,2596,0,14,0,0.34,14.0,28.0
313,2020-01-04 06:15:00+00:00,431.0,0.0,0.0,289.0,-141.0,888,78,237,108,293,34,257,2642,0,14,0,0.341,14.0,29.0
314,2020-01-04 06:30:00+00:00,430.0,0.0,0.0,290.0,-140.0,893,78,237,108,294,35,257,2676,0,14,0,0.343,14.0,29.0
315,2020-01-04 06:45:00+00:00,431.0,0.0,0.0,288.0,-142.0,893,77,238,112,295,35,257,2752,0,15,0,0.351,14.5,27.5
316,2020-01-04 07:00:00+00:00,431.0,0.0,0.0,283.0,-148.0,888,77,246,132,292,34,257,2780,0,18,0,0.346,14.5,27.5
317,2020-01-04 07:15:00+00:00,431.0,0.0,0.0,290.0,-142.0,889,78,248,140,289,34,257,2770,0,19,0,0.343,15.0,28.0
318,2020-01-04 07:30:00+00:00,431.0,0.0,0.0,292.0,-139.0,895,77,248,141,294,34,258,2754,0,19,0,0.346,15.0,29.0
319,2020-01-04 07:45:00+00:00,431.0,0.0,0.0,287.0,-144.0,893,78,247,142,289,34,257,2760,0,19,0,0.351,19.5,29.0
320,2020-01-04 08:00:00+00:00,430.0,0.0,0.0,288.0,-143.0,880,77,246,142,289,34,257,2761,0,19,0,0.341,25.0,28.0
321,2020-01-04 08:15:00+00:00,430.0,0.0,0.0,309.0,-121.0,895,78,248,143,291,34,257,2794,0,19,0,0.352,25.5,27.5
322,2020-01-04 08:30:00+00:00,430.0,0.0,0.0,319.0,-111.0,884,78,248,143,291,34,258,2816,0,19,0,0.314,25.5,26.0
323,2020-01-04 08:45:00+00:00,430.0,0.0,0.0,324.0,-106.0,873,78,248,144,289,34,257,2815,0,19,0,0.343,25.5,25.0
324,2020-01-04 09:00:00+00:00,430.0,0.0,0.0,319.0,-111.0,834,78,249,142,291,34,255,2831,0,19,0,0.346,25.5,27.5
325,2020-01-04 09:15:00+00:00,430.0,0.0,0.0,314.0,-116.0,816,78,247,142,290,34,252,2869,1,19,0,0.362,25.0,28.0
326,2020-01-04 09:30:00+00:00,430.0,0.0,0.0,309.0,-121.0,842,77,247,143,294,34,256,2943,8,19,0,0.341,25.0,25.5
327,2020-01-04 09:45:00+00:00,430.0,0.0,0.0,314.0,-116.0,878,78,247,144,292,34,256,2981,15,19,0,0.343,25.0,25.0
328,2020-01-04 10:00:00+00:00,429.0,0.0,0.0,312.0,-117.0,878,78,248,142,287,34,255,3030,25,19,0,0.337,25.0,25.5
329,2020-01-04 10:15:00+00:00,430.0,2.39,0.0,324.0,-109.0,902,78,247,144,288,34,256,3070,35,19,0,0.348,25.5,27.0
330,2020-01-04 10:30:00+00:00,430.0,4.23,0.0,320.0,-114.0,930,77,246,144,291,34,254,3100,49,19,0,1.644,26.5,28.0
331,2020-01-04 10:45:00+00:00,429.0,3.1,0.0,325.0,-107.0,944,77,244,144,286,34,255,3129,61,19,0,2.241,26.5,26.5
332,2020-01-04 11:00:00+00:00,430.0,2.37,0.0,311.0,-121.0,921,78,248,142,286,34,257,3172,69,19,0,1.704,25.5,26.0
333,2020-01-04 11:15:00+00:00,430.0,2.8,0.0,324.0,-108.0,865,77,249,142,282,33,250,3206,76,19,0,0.338,25.5,26.0
334,2020-01-04 11:30:00+00:00,429.0,1.59,0.0,319.0,-112.0,849,77,249,142,288,34,242,3243,80,19,0,0.354,25.0,25.5
335,2020-01-04 11:45:00+00:00,430.0,0.858,0.0,324.0,-107.0,857,78,248,142,287,34,232,3307,84,19,0,0.354,23.5,27.0
336,2020-01-04 12:00:00+00:00,430.0,0.838,0.0,316.0,-115.0,871,78,248,142,284,33,199,3362,91,19,8,0.347,23.5,28.0
337,2020-01-04 12:15:00+00:00,430.0,0.145,0.0,324.0,-106.0,871,77,248,142,288,34,100,3516,83,19,36,0.337,25.5,28.5
338,2020-01-04 12:30:00+00:00,430.0,0.369,0.0,313.0,-118.0,879,78,247,143,281,33,97,3568,79,19,10,0.347,25.5,29.0
339,2020-01-04 12:45:00+00:00,430.0,0.578,0.0,313.0,-117.0,883,77,246,143,279,33,125,3576,81,19,10,0.339,23.5,26.5
340,2020-01-04 13:00:00+00:00,429.0,2.0,0.0,314.0,-117.0,929,78,246,144,285,33,152,3539,83,19,2,0.34,23.5,25.0
341,2020-01-04 13:15:00+00:00,429.0,1.45,0.0,328.0,-102.0,933,78,244,144,285,33,222,3458,81,19,0,0.334,23.5,28.0
342,2020-01-04 13:30:00+00:00,429.0,2.59,0.0,325.0,-106.0,936,77,243,143,284,33,251,3437,86,19,4,0.346,23.5,27.5
343,2020-01-04 13:45:00+00:00,430.0,1.59,0.0,321.0,-111.0,928,78,237,143,287,34,256,3390,85,19,8,0.507,23.5,26.5
344,2020-01-04 14:00:00+00:00,429.0,1.47,0.0,315.0,-116.0,860,77,244,143,284,33,257,3416,89,19,14,0.66,23.5,29.0
345,2020-01-04 14:15:00+00:00,429.0,1.32,0.0,328.0,-102.0,855,77,246,143,286,34,257,3419,102,19,10,0.566,23.5,30.0
346,2020-01-04 14:30:00+00:00,429.0,0.0,0.0,322.0,-107.0,886,77,246,143,284,33,257,3443,98,19,0,0.682,23.5,29.0
347,2020-01-04 14:45:00+00:00,431.0,0.0,0.0,317.0,-114.0,933,78,247,143,283,33,257,3460,86,19,0,0.579,23.5,28.5
348,2020-01-04 15:00:00+00:00,429.0,0.241,0.0,326.0,-104.0,995,77,247,142,285,33,257,3443,79,19,0,0.597,23.5,27.5
349,2020-01-04 15:15:00+00:00,429.0,0.0667,0.0,325.0,-103.0,991,77,245,143,285,34,257,3420,71,19,0,0.686,23.5,25.5
350,2020-01-04 15:30:00+00:00,429.0,0.629,0.0,329.0,-100.0,1009,77,248,143,284,33,257,3383,63,19,0,0.711,24.0,25.5
351,2020-01-04 15:45:00+00:00,429.0,0.0,0.0,342.0,-87.0,1035,78,247,145,287,34,257,3364,53,19,0,0.499,25.0,27.0
352,2020-01-04 16:00:00+00:00,429.0,0.0,0.0,350.0,-80.0,1040,77,248,153,286,34,257,3306,41,19,3,0.615,25.5,29.0
353,2020-01-04 16:15:00+00:00,430.0,0.0,0.0,328.0,-102.0,1053,78,247,155,285,34,258,3307,31,19,18,0.522,25.5,29.5
354,2020-01-04 16:30:00+00:00,430.0,0.0,0.0,333.0,-97.0,1057,78,248,157,287,34,257,3304,20,19,23,0.639,26.5,28.5
355,2020-01-04 16:45:00+00:00,430.0,0.0,0.0,308.0,-122.0,1045,78,249,157,285,34,258,3258,8,19,0,0.646,22.0,28.0
356,2020-01-04 17:00:00+00:00,429.0,0.0,0.0,308.0,-121.0,1013,78,248,156,285,34,257,3296,1,19,31,0.517,17.0,28.0
357,2020-01-04 17:15:00+00:00,430.0,0.0,0.0,299.0,-130.0,1044,78,248,157,285,33,257,3246,0,19,41,0.742,17.0,29.0
358,2020-01-04 17:30:00+00:00,430.0,0.0,0.0,295.0,-135.0,1061,77,247,160,284,33,257,3231,0,19,30,0.666,17.0,30.0
359,2020-01-04 17:45:00+00:00,430.0,0.0,0.0,302.0,-129.0,1181,78,247,160,286,34,257,3196,0,19,41,0.575,17.0,30.0
360,2020-01-04 18:00:00+00:00,430.0,0.0,0.0,294.0,-136.0,1263,77,247,164,282,33,257,3151,0,19,17,0.616,17.0,29.5
361,2020-01-04 18:15:00+00:00,430.0,0.0,0.0,298.0,-133.0,1340,78,248,163,282,33,257,3171,0,19,19,0.616,16.0,29.5
362,2020-01-04 18:30:00+00:00,429.0,0.0,0.0,309.0,-120.0,1353,78,250,163,286,34,257,3232,0,19,19,0.625,15.0,29.5
363,2020-01-04 18:45:00+00:00,431.0,0.0,0.0,296.0,-135.0,1369,78,248,162,284,33,257,3276,0,19,24,0.713,15.0,29.5
364,2020-01-04 19:00:00+00:00,430.0,0.0,0.0,298.0,-133.0,1395,78,248,162,285,34,257,3284,0,19,50,0.428,15.0,29.5
365,2020-01-04 19:15:00+00:00,430.0,0.0,0.0,302.0,-128.0,1399,77,251,163,285,34,257,3242,0,19,50,0.672,14.0,29.0
366,2020-01-04 19:30:00+00:00,430.0,0.0,0.0,300.0,-130.0,1407,78,248,163,288,34,257,3233,0,19,49,0.669,13.0,29.5
